object_id,percentage,hex
935aaa12424c76a3faba,73,#462B1F
935aaa12424c76a3faba,4, #A3A5A3
935aaa12424c76a3faba,9, #C9C1B1
935ae53cc80aa411696f,15, #BDAE9C
935ae53cc80aa411696f,5,#F1E8D8
935ae53cc80aa411696f,33, #D4CCBC
935ae53cc80aa411696f,15, #A49280
935ae53cc80aa411696f,12, #4F3B30
935ae53cc80aa411696f,17, #856F5D
935c2d6a771401bcf3e0,30, #DFD8C5
935c2d6a771401bcf3e0,15,#FAF8EC
935c2d6a771401bcf3e0,10, #9D998C
935c2d6a771401bcf3e0,8, #444239
935c2d6a771401bcf3e0,16, #BBB6A6
935c2d6a771401bcf3e0,19, #757265
935e702b6c5e7629355b,11, #443D1E
935e702b6c5e7629355b,25, #221E10
935e702b6c5e7629355b,12, #B4AE8A
935e702b6c5e7629355b,7, #665933
935e702b6c5e7629355b,0, #45524A
935e702b6c5e7629355b,7, #746F4C
935e702b6c5e7629355b,36,#7F8D7C
9362aba4426ae102eacd,45,#60442B
9362aba4426ae102eacd,6, #B89B6E
9362aba4426ae102eacd,13, #3D2B1B
9362aba4426ae102eacd,11, #1F170E
9362aba4426ae102eacd,14, #866844
9362aba4426ae102eacd,7, #A28459
9362aba4426ae102eacd,1, #C7B47C
93681e76d7f59992c08e,1, #48473A
93681e76d7f59992c08e,14, #A9A58B
93681e76d7f59992c08e,19, #83806B
93681e76d7f59992c08e,56, #CCC9A7
93681e76d7f59992c08e,0, #EDEAC5
93681e76d7f59992c08e,7,#606052
936c9e8a645552b284e8,0, #EFEAD6
936c9e8a645552b284e8,0, #46433C
936c9e8a645552b284e8,25, #7A7668
936c9e8a645552b284e8,11, #5B584D
936c9e8a645552b284e8,16, #B5B0A0
936c9e8a645552b284e8,30,#D3CEBD
936c9e8a645552b284e8,13, #958F80
9377ca7f01b99c866fa9,0, #FBF9E4
9377ca7f01b99c866fa9,26, #63563A
9377ca7f01b99c866fa9,25, #928668
9377ca7f01b99c866fa9,9, #443724
9377ca7f01b99c866fa9,3, #C2B48F
9377ca7f01b99c866fa9,1, #E9DFB7
9377ca7f01b99c866fa9,32,#15130B
937cc05982532bb45e63,33, #75704E
937cc05982532bb45e63,5,#B5AE7B
937cc05982532bb45e63,1, #F8F4C7
937cc05982532bb45e63,53, #46422D
937cc05982532bb45e63,0, #A8975C
937cc05982532bb45e63,5, #DBD39B
93873afd76cd7d22cc4c,5, #272314
93873afd76cd7d22cc4c,8, #C2B993
93873afd76cd7d22cc4c,3, #A59C74
93873afd76cd7d22cc4c,12, #463A21
93873afd76cd7d22cc4c,44,#DBD7BB
93873afd76cd7d22cc4c,12, #6A5630
93873afd76cd7d22cc4c,11, #827E61
938fd9092d3703fa853d,16, #867962
938fd9092d3703fa853d,30, #93938A
938fd9092d3703fa853d,30,#B5AC96
938fd9092d3703fa853d,4, #706049
938fd9092d3703fa853d,0, #513C26
938fd9092d3703fa853d,16, #C7C1AF
938fd9092d3703fa853d,1, #595145
9391019885618256cbac,54,#EEEBDF
9391019885618256cbac,19, #89867D
9391019885618256cbac,9, #68665C
9391019885618256cbac,0, #2F2A24
9391019885618256cbac,6, #ADACA1
9391019885618256cbac,2, #4B4941
9391019885618256cbac,6, #D1CCBC
9398cda0e0ad55c62b40,9, #191511
9398cda0e0ad55c62b40,62, #52473E
9398cda0e0ad55c62b40,5, #ACABA0
9398cda0e0ad55c62b40,5,#F4F2E7
9398cda0e0ad55c62b40,12, #827C69
9398cda0e0ad55c62b40,5, #CECCBD
939ef7f91d1b05d6015a,15, #211E14
939ef7f91d1b05d6015a,40,#797559
939ef7f91d1b05d6015a,9, #99A399
939ef7f91d1b05d6015a,0, #764729
939ef7f91d1b05d6015a,17, #828B84
939ef7f91d1b05d6015a,0, #A99D6F
939ef7f91d1b05d6015a,16, #473E27
939fc4294efada4b7e55,2, #C1C3A4
939fc4294efada4b7e55,60,#221D0F
939fc4294efada4b7e55,30, #644423
939fc4294efada4b7e55,1, #6B603C
939fc4294efada4b7e55,0, #D0B579
939fc4294efada4b7e55,4, #837A54
93a1466bba891c17ef34,34, #4F462B
93a1466bba891c17ef34,1, #A68D58
93a1466bba891c17ef34,3, #6E623D
93a1466bba891c17ef34,1, #E0CC94
93a1466bba891c17ef34,1, #897C52
93a1466bba891c17ef34,2, #B8A470
93a1466bba891c17ef34,55,#221E13
93a2381cbc8eadcb4c4b,10, #BAB099
93a2381cbc8eadcb4c4b,0, #535549
93a2381cbc8eadcb4c4b,53,#F8F0E0
93a2381cbc8eadcb4c4b,3, #706F60
93a2381cbc8eadcb4c4b,2, #B99A6E
93a2381cbc8eadcb4c4b,6, #908D7C
93a2381cbc8eadcb4c4b,23, #E3D7C1
93a5823164661706a72b,23, #404038
93a5823164661706a72b,14, #888577
93a5823164661706a72b,4,#F2EFE7
93a5823164661706a72b,11, #CCC5B2
93a5823164661706a72b,29, #66645A
93a5823164661706a72b,15, #A8A393
93aa9efb219903761a12,0, #757167
93aa9efb219903761a12,22, #9C8659
93aa9efb219903761a12,33,#494339
93aa9efb219903761a12,8, #B29D70
93aa9efb219903761a12,4, #C9B586
93aa9efb219903761a12,0, #292723
93aa9efb219903761a12,30, #776545
93ae16064cf9bcba47ce,9, #8D8159
93ae16064cf9bcba47ce,6, #222019
93ae16064cf9bcba47ce,2, #A99970
93ae16064cf9bcba47ce,55,#3C3B2C
93ae16064cf9bcba47ce,0, #EFE8BC
93ae16064cf9bcba47ce,1, #D5C193
93ae16064cf9bcba47ce,24, #665A3C
93b11cffb30956cf10e9,1, #FBF7EB
93b11cffb30956cf10e9,20, #865340
93b11cffb30956cf10e9,24,#4C4229
93b11cffb30956cf10e9,17, #B4AC84
93b11cffb30956cf10e9,22, #2A2314
93b11cffb30956cf10e9,0, #E4D5C5
93b11cffb30956cf10e9,12, #A17061
93b4f0d80b4d9a242b46,5, #3A3520
93b4f0d80b4d9a242b46,7, #BEB270
93b4f0d80b4d9a242b46,8,#F9F5DC
93b4f0d80b4d9a242b46,22, #928A6B
93b4f0d80b4d9a242b46,23, #615C3E
93b4f0d80b4d9a242b46,32, #DAD3A8
93b9e528363d7cef0ef2,22, #BEB299
93b9e528363d7cef0ef2,3, #39362F
93b9e528363d7cef0ef2,42, #5C5649
93b9e528363d7cef0ef2,11,#F8F6E4
93b9e528363d7cef0ef2,14, #8F8674
93b9e528363d7cef0ef2,4, #DFD4BA
93bde7a0a84d992b881a,8, #535045
93bde7a0a84d992b881a,9, #C0BBAB
93bde7a0a84d992b881a,12, #6E6B5E
93bde7a0a84d992b881a,1, #302E26
93bde7a0a84d992b881a,18, #DDD7C6
93bde7a0a84d992b881a,31,#F4EFDE
93bde7a0a84d992b881a,18, #999586
93c20bbb81a97874ce5d,9, #6E5E35
93c20bbb81a97874ce5d,5, #50401F
93c20bbb81a97874ce5d,3, #A5863F
93c20bbb81a97874ce5d,4, #8D7233
93c20bbb81a97874ce5d,6, #3A2D15
93c20bbb81a97874ce5d,69,#110D06
93c20bbb81a97874ce5d,0, #857C56
93c6ed1a630bde36cf35,2, #BEB9A5
93c6ed1a630bde36cf35,3, #817C6B
93c6ed1a630bde36cf35,46,#F8F7EE
93c6ed1a630bde36cf35,5, #504D3F
93c6ed1a630bde36cf35,38, #DDD9C4
93c6ed1a630bde36cf35,3, #A29E8D
93ca5b9a6e08c050fedf,12, #AD9E77
93ca5b9a6e08c050fedf,54,#151515
93ca5b9a6e08c050fedf,3, #D6C9A6
93ca5b9a6e08c050fedf,6, #594C36
93ca5b9a6e08c050fedf,11, #877751
93ca5b9a6e08c050fedf,7, #C0B493
93ca5b9a6e08c050fedf,5, #433326
93d00b9664e21038092a,0,#FEFEF7
93d00b9664e21038092a,0, #605E55
93d00b9664e21038092a,3, #D1CEB9
93d00b9664e21038092a,1, #807D70
93d00b9664e21038092a,87, #ECE8D3
93d00b9664e21038092a,5, #A8A594
93d01b86057597312815,5,#F2EBD7
93d01b86057597312815,15, #5A5549
93d01b86057597312815,15, #7C7666
93d01b86057597312815,39, #ADA594
93d01b86057597312815,18, #D5CEBB
93d01b86057597312815,4, #38352E
93d382bf84710f7eadde,12, #695337
93d382bf84710f7eadde,42,#161008
93d382bf84710f7eadde,0, #3F473A
93d382bf84710f7eadde,0, #B9B193
93d382bf84710f7eadde,2, #806F55
93d382bf84710f7eadde,41, #3E2E1A
93d382bf84710f7eadde,0, #A08E72
93d9251942bf027c5bed,20, #151009
93d9251942bf027c5bed,5, #A09C86
93d9251942bf027c5bed,15,#B5B29E
93d9251942bf027c5bed,10, #81785E
93d9251942bf027c5bed,25, #5B4B2F
93d9251942bf027c5bed,22, #332816
93dbb213d6fdd9af88a9,21, #CDC0B0
93dbb213d6fdd9af88a9,22, #7F7871
93dbb213d6fdd9af88a9,1,#F5EDE1
93dbb213d6fdd9af88a9,26, #585350
93dbb213d6fdd9af88a9,22, #9F988D
93dbb213d6fdd9af88a9,5, #3A3737
93e6bd8de63ff4aa3fd8,13, #3F3E39
93e6bd8de63ff4aa3fd8,22, #6B6860
93e6bd8de63ff4aa3fd8,4, #D4D0C1
93e6bd8de63ff4aa3fd8,12, #BAB7A8
93e6bd8de63ff4aa3fd8,21,#F5F3E3
93e6bd8de63ff4aa3fd8,26, #969387
93e8649eb7f9bb05741a,22, #3E3927
93e8649eb7f9bb05741a,9, #CFCFB0
93e8649eb7f9bb05741a,13, #A5AC9E
93e8649eb7f9bb05741a,12, #857549
93e8649eb7f9bb05741a,13, #171713
93e8649eb7f9bb05741a,28,#73807E
93e8bea7e99905c1a155,20,#AFAA9F
93e8bea7e99905c1a155,20, #DFD8C9
93e8bea7e99905c1a155,15, #8D887F
93e8bea7e99905c1a155,19, #47453F
93e8bea7e99905c1a155,10, #69655D
93e8bea7e99905c1a155,12, #C5BFB3
93e8bea7e99905c1a155,0, #F4EDDA
93ec13b0bd9478e2f030,65, #CEC9BC
93ec13b0bd9478e2f030,3, #47453C
93ec13b0bd9478e2f030,12, #696759
93ec13b0bd9478e2f030,9, #A8A396
93ec13b0bd9478e2f030,8, #8D897C
93ec13b0bd9478e2f030,0,#F2EDDE
93ee00c424d078dd8e62,7, #77746D
93ee00c424d078dd8e62,15, #3E3D39
93ee00c424d078dd8e62,11, #B0ABA3
93ee00c424d078dd8e62,22,#F3EEE8
93ee00c424d078dd8e62,13, #5C5A54
93ee00c424d078dd8e62,14, #928E87
93ee00c424d078dd8e62,14, #CBC6BC
93eef746ed9cc81949df,0, #C1B699
93eef746ed9cc81949df,3, #828467
93eef746ed9cc81949df,55,#625F4B
93eef746ed9cc81949df,3, #93653C
93eef746ed9cc81949df,2, #AE9265
93eef746ed9cc81949df,3, #191710
93eef746ed9cc81949df,31, #563F2A
93f4e5e3bd6df38e8b05,4, #948F7F
93f4e5e3bd6df38e8b05,26, #C5BFAB
93f4e5e3bd6df38e8b05,42, #E6E1CD
93f4e5e3bd6df38e8b05,0, #3E3B30
93f4e5e3bd6df38e8b05,22,#FAF9F3
93f4e5e3bd6df38e8b05,3, #686353
940d380097c98b9871e9,7, #D1C5AE
940d380097c98b9871e9,10, #A49E7F
940d380097c98b9871e9,35, #494D3F
940d380097c98b9871e9,29, #111A1D
940d380097c98b9871e9,0,#E7E7D9
940d380097c98b9871e9,17, #847C58
94124c46f6dd1e5ecd47,6, #76602E
94124c46f6dd1e5ecd47,7, #55441F
94124c46f6dd1e5ecd47,24, #362F1A
94124c46f6dd1e5ecd47,2, #908863
94124c46f6dd1e5ecd47,53,#171209
94124c46f6dd1e5ecd47,2, #877745
94124c46f6dd1e5ecd47,2, #A49E7A
941337eba0445e93d0ca,19,#F7EDD5
941337eba0445e93d0ca,20, #868474
941337eba0445e93d0ca,8, #0D140D
941337eba0445e93d0ca,15, #343D35
941337eba0445e93d0ca,8, #595F53
941337eba0445e93d0ca,27, #C2B6A0
941c027b9240c8f64755,2, #573815
941c027b9240c8f64755,0, #9C6C33
941c027b9240c8f64755,5, #2E220F
941c027b9240c8f64755,1, #6E542A
941c027b9240c8f64755,90,#140E06
941c027b9240c8f64755,0, #726B46
9422667ae2192d3e9980,17, #342509
9422667ae2192d3e9980,16, #826E46
9422667ae2192d3e9980,11, #100A03
9422667ae2192d3e9980,9, #58451C
9422667ae2192d3e9980,25,#A18C62
9422667ae2192d3e9980,19, #B6A27B
942b6fea3815d836c6d9,25,#FAF9F3
942b6fea3815d836c6d9,26, #DFDBCE
942b6fea3815d836c6d9,12, #817D72
942b6fea3815d836c6d9,9, #9E998E
942b6fea3815d836c6d9,13, #4E4B42
942b6fea3815d836c6d9,13, #BAB7AB
943347e27931b1b37407,3, #4D4B42
943347e27931b1b37407,11, #949185
943347e27931b1b37407,6, #68665B
943347e27931b1b37407,57,#EDE9DB
943347e27931b1b37407,19, #BFBBAF
943347e27931b1b37407,2, #302F27
94393cdab579b7079e01,37,#18110C
94393cdab579b7079e01,0, #F1DD9C
94393cdab579b7079e01,29, #5B432A
94393cdab579b7079e01,3, #D2B777
94393cdab579b7079e01,0, #E0AB46
94393cdab579b7079e01,7, #B39558
94393cdab579b7079e01,22, #AD783D
943e5dd9917ea08fa6da,10, #F9F7EA
943e5dd9917ea08fa6da,17, #CAC1A8
943e5dd9917ea08fa6da,13, #A09985
943e5dd9917ea08fa6da,1,#E6DFC8
943e5dd9917ea08fa6da,27, #413F37
943e5dd9917ea08fa6da,30, #6E6A5B
94488615fa930793a95c,20, #4B4B3A
94488615fa930793a95c,1, #AB9D79
94488615fa930793a95c,27,#462F25
94488615fa930793a95c,14, #25231B
94488615fa930793a95c,10, #8C4B34
94488615fa930793a95c,16, #7B6544
94488615fa930793a95c,8, #8A7A5A
9449310d25abe00728ff,27, #413C29
9449310d25abe00728ff,1, #B6B8B3
9449310d25abe00728ff,11, #6C6853
9449310d25abe00728ff,4, #929082
9449310d25abe00728ff,53,#1B1C13
9449310d25abe00728ff,0, #7C5626
9449310d25abe00728ff,1, #657877
94496d9057eada1c56b1,0, #B6AF93
94496d9057eada1c56b1,0, #CFCAB9
94496d9057eada1c56b1,89,#585048
94496d9057eada1c56b1,7, #FAF9EF
94496d9057eada1c56b1,0, #968D77
94496d9057eada1c56b1,0, #E4E0CF
94496d9057eada1c56b1,1, #7F725D
944e1d2b4b3c751ae8fb,32,#554B30
944e1d2b4b3c751ae8fb,11, #8B8D73
944e1d2b4b3c751ae8fb,1, #ECE4AC
944e1d2b4b3c751ae8fb,27, #292718
944e1d2b4b3c751ae8fb,6, #C1B990
944e1d2b4b3c751ae8fb,0, #B99D52
944e1d2b4b3c751ae8fb,20, #896943
9465e8da8cee7379f065,2, #666155
9465e8da8cee7379f065,26, #9C9484
9465e8da8cee7379f065,34, #BAB29F
9465e8da8cee7379f065,7,#817B6D
9465e8da8cee7379f065,2, #EEE3CF
9465e8da8cee7379f065,26, #D4CAB8
94751082ff47569b2e7f,4, #2F2E28
94751082ff47569b2e7f,7, #6B6A63
94751082ff47569b2e7f,3, #EFEFE9
94751082ff47569b2e7f,6, #94958E
94751082ff47569b2e7f,65,#4A4943
94751082ff47569b2e7f,8, #C5C5BD
94751082ff47569b2e7f,2, #12110D
947df1bd25a63e890bd0,12, #868378
947df1bd25a63e890bd0,12,#AAA69A
947df1bd25a63e890bd0,29, #D1CDBF
947df1bd25a63e890bd0,11, #5C594F
947df1bd25a63e890bd0,1, #38362E
947df1bd25a63e890bd0,31, #F3F1E7
947dfba1ae8d89a426c3,7, #674822
947dfba1ae8d89a426c3,0, #988671
947dfba1ae8d89a426c3,0, #BDB49D
947dfba1ae8d89a426c3,1, #2E2932
947dfba1ae8d89a426c3,87,#16120D
947dfba1ae8d89a426c3,2, #484951
947dfba1ae8d89a426c3,0, #666C81
947ea0051aaa7641d9b4,0, #B7B19C
947ea0051aaa7641d9b4,3, #807B69
947ea0051aaa7641d9b4,8, #3E3C34
947ea0051aaa7641d9b4,0, #A19B86
947ea0051aaa7641d9b4,45,#D6D0B9
947ea0051aaa7641d9b4,3, #615C4D
947ea0051aaa7641d9b4,37, #F6F0D9
94893096d7c583f26570,7, #7A755D
94893096d7c583f26570,4, #281F10
94893096d7c583f26570,9, #A39570
94893096d7c583f26570,43,#BABDA7
94893096d7c583f26570,11, #735F39
94893096d7c583f26570,24, #4C3E24
949d402730ce43e87270,23, #E2DDCC
949d402730ce43e87270,8, #716C61
949d402730ce43e87270,31,#F7F5EC
949d402730ce43e87270,16, #999488
949d402730ce43e87270,18, #C6C1B2
949d402730ce43e87270,1, #4E4A41
94a2b0c40b0049c5e67d,3, #C0BCAD
94a2b0c40b0049c5e67d,15, #F7F6EF
94a2b0c40b0049c5e67d,10, #827F70
94a2b0c40b0049c5e67d,36,#625F53
94a2b0c40b0049c5e67d,18, #42403A
94a2b0c40b0049c5e67d,9, #D9D5C5
94a2b0c40b0049c5e67d,5, #A7A393
94a453301d5394aa7fd2,17, #817770
94a453301d5394aa7fd2,25,#5F594A
94a453301d5394aa7fd2,5, #0E0B0A
94a453301d5394aa7fd2,6, #D3BFC6
94a453301d5394aa7fd2,15, #A49C9A
94a453301d5394aa7fd2,21, #3D372B
94a453301d5394aa7fd2,7, #E9DFDA
94ab620566053231a1bc,77,#F7F1E9
94ab620566053231a1bc,7, #8E8377
94ab620566053231a1bc,0, #534F4D
94ab620566053231a1bc,4, #B29D8D
94ab620566053231a1bc,1, #6B6763
94ab620566053231a1bc,7, #D1C4B9
94adb827abd579172368,2, #968E82
94adb827abd579172368,1, #1F1916
94adb827abd579172368,6, #39312C
94adb827abd579172368,10, #584F48
94adb827abd579172368,4, #7B7268
94adb827abd579172368,64,#EAE6D5
94adb827abd579172368,9, #C2B9A7
94ae04a37803b4c3fac9,18, #A4A092
94ae04a37803b4c3fac9,14, #827D6F
94ae04a37803b4c3fac9,0, #C19C65
94ae04a37803b4c3fac9,11, #444237
94ae04a37803b4c3fac9,5, #6A6658
94ae04a37803b4c3fac9,17, #CAC6B6
94ae04a37803b4c3fac9,31,#F1F0E7
94b50d788f3b9fae2011,4, #423F36
94b50d788f3b9fae2011,12, #8F8B7C
94b50d788f3b9fae2011,12, #D4D0C1
94b50d788f3b9fae2011,9, #7A7668
94b50d788f3b9fae2011,18, #B0AB9B
94b50d788f3b9fae2011,12, #646154
94b50d788f3b9fae2011,30,#F7F6F0
94b71a2714b023a489af,19, #646159
94b71a2714b023a489af,12, #8A877E
94b71a2714b023a489af,20, #B0ACA2
94b71a2714b023a489af,26,#F6F4EA
94b71a2714b023a489af,11, #393831
94b71a2714b023a489af,9, #D7D4C8
94be7a3db734c4cdeaf3,44,#D0CAB6
94be7a3db734c4cdeaf3,3, #8E8672
94be7a3db734c4cdeaf3,14, #ECE7D5
94be7a3db734c4cdeaf3,4, #434139
94be7a3db734c4cdeaf3,14, #666255
94be7a3db734c4cdeaf3,9, #A39B87
94be7a3db734c4cdeaf3,7, #BCB39E
94c0ff0ac9deb17403c8,17, #5A5A51
94c0ff0ac9deb17403c8,11, #9A988A
94c0ff0ac9deb17403c8,12, #737269
94c0ff0ac9deb17403c8,14, #C6C4B1
94c0ff0ac9deb17403c8,26, #41403B
94c0ff0ac9deb17403c8,17,#EBE9D4
94c69db93452d23b62d6,52, #876F4A
94c69db93452d23b62d6,2, #191A13
94c69db93452d23b62d6,9,#E3D9A5
94c69db93452d23b62d6,12, #AFA06E
94c69db93452d23b62d6,15, #CBBF86
94c69db93452d23b62d6,7, #4B452F
94cb80b192dc87c3d82d,24, #D4D0C1
94cb80b192dc87c3d82d,2, #48463D
94cb80b192dc87c3d82d,7, #767367
94cb80b192dc87c3d82d,8, #9D9A8C
94cb80b192dc87c3d82d,47,#F1EEDD
94cb80b192dc87c3d82d,9, #B8B4A5
94cf0e347b7a419053c7,17, #A39D8D
94cf0e347b7a419053c7,38,#F4F0E5
94cf0e347b7a419053c7,21, #CCC5B1
94cf0e347b7a419053c7,4, #58544A
94cf0e347b7a419053c7,5, #34322A
94cf0e347b7a419053c7,11, #746F62
94cfdd1851b2562af042,11, #8A6E40
94cfdd1851b2562af042,4, #CBAE6A
94cfdd1851b2562af042,45, #20170C
94cfdd1851b2562af042,3, #AF925A
94cfdd1851b2562af042,0, #E2D090
94cfdd1851b2562af042,34,#5F4624
94d4a980d647c7bf2f07,8, #876C46
94d4a980d647c7bf2f07,0, #763019
94d4a980d647c7bf2f07,38,#392716
94d4a980d647c7bf2f07,2, #A59471
94d4a980d647c7bf2f07,35, #19110A
94d4a980d647c7bf2f07,16, #4C402F
94d68f26982bbaa051f8,10, #46443A
94d68f26982bbaa051f8,15, #69675A
94d68f26982bbaa051f8,0, #FEFEFB
94d68f26982bbaa051f8,3, #A5A290
94d68f26982bbaa051f8,7, #898779
94d68f26982bbaa051f8,5, #C4BFAB
94d68f26982bbaa051f8,56,#E9E3CC
94d8767b4386edc755bd,1,#3F2C24
94d8767b4386edc755bd,10, #645345
94d8767b4386edc755bd,9, #93866A
94d8767b4386edc755bd,25, #E8E6DB
94d8767b4386edc755bd,0, #7E679D
94d8767b4386edc755bd,51, #B3ADA8
94d92fe53114d798d696,26, #D0C8B3
94d92fe53114d798d696,17, #49372B
94d92fe53114d798d696,13, #AEA592
94d92fe53114d798d696,5,#F5F4ED
94d92fe53114d798d696,18, #716259
94d92fe53114d798d696,18, #8E8276
94eaa7176fd93f10d3e7,12, #2E1610
94eaa7176fd93f10d3e7,1, #D2C9BE
94eaa7176fd93f10d3e7,27, #524130
94eaa7176fd93f10d3e7,27, #B9AB8D
94eaa7176fd93f10d3e7,4,#F1EDEA
94eaa7176fd93f10d3e7,26, #8B7F6C
94ecbe5cd4d06ff4f5ec,19, #777061
94ecbe5cd4d06ff4f5ec,7, #9F9583
94ecbe5cd4d06ff4f5ec,14, #4F4A3F
94ecbe5cd4d06ff4f5ec,30, #D9CBB4
94ecbe5cd4d06ff4f5ec,17,#F6ECD5
94ecbe5cd4d06ff4f5ec,10, #BEB29E
9518b0fb6ca79312ac5a,0, #B4A769
9518b0fb6ca79312ac5a,0, #9C9053
9518b0fb6ca79312ac5a,20, #433D1F
9518b0fb6ca79312ac5a,31, #7D7A56
9518b0fb6ca79312ac5a,34,#63532B
9518b0fb6ca79312ac5a,1, #8D6B31
9518b0fb6ca79312ac5a,11, #242112
952cd6fad6440cbd788e,4, #827F72
952cd6fad6440cbd788e,7, #DFDDD0
952cd6fad6440cbd788e,3, #676558
952cd6fad6440cbd788e,4, #4B493E
952cd6fad6440cbd788e,9, #999789
952cd6fad6440cbd788e,65,#F7F6EE
952cd6fad6440cbd788e,6, #BEBCAE
9538c723987a7c0d457a,20, #383732
9538c723987a7c0d457a,32, #C0B79E
9538c723987a7c0d457a,9, #9C9786
9538c723987a7c0d457a,13, #7C7769
9538c723987a7c0d457a,7,#ECE8D4
9538c723987a7c0d457a,16, #5A574E
953ab5af0d1442718b6c,11, #A39D8E
953ab5af0d1442718b6c,2, #E6E0D6
953ab5af0d1442718b6c,19, #676258
953ab5af0d1442718b6c,14, #B6AE9D
953ab5af0d1442718b6c,6, #48453F
953ab5af0d1442718b6c,20, #888276
953ab5af0d1442718b6c,25,#CCC4B3
953b0cbc7c708b557221,56, #46392C
953b0cbc7c708b557221,18,#191410
953b0cbc7c708b557221,13, #79674D
953b0cbc7c708b557221,6, #9A886A
953b0cbc7c708b557221,3, #B2A682
953b0cbc7c708b557221,0, #D5CFAB
954105c698b8dec20213,7, #B4AD95
954105c698b8dec20213,5, #5F5242
954105c698b8dec20213,8, #766B58
954105c698b8dec20213,40,#C5C2B0
954105c698b8dec20213,12, #9A917A
954105c698b8dec20213,14, #E5DFC8
954105c698b8dec20213,10, #3B2F25
954668282ac6b37cc413,3, #927A4F
954668282ac6b37cc413,2, #A99060
954668282ac6b37cc413,5, #4A3C25
954668282ac6b37cc413,79,#231E13
954668282ac6b37cc413,2, #BCA87B
954668282ac6b37cc413,6, #755D38
954668282ac6b37cc413,0, #D2C198
9548aa95fb66effee649,15, #515037
9548aa95fb66effee649,7, #B1B1A0
9548aa95fb66effee649,13, #67674D
9548aa95fb66effee649,21,#130F06
9548aa95fb66effee649,19, #848675
9548aa95fb66effee649,22, #3D341C
954bc6960bb4745fc58a,5, #443B2E
954bc6960bb4745fc58a,2, #16130E
954bc6960bb4745fc58a,17, #CCCABC
954bc6960bb4745fc58a,3,#F2F0E6
954bc6960bb4745fc58a,13, #9A978E
954bc6960bb4745fc58a,58, #6D624E
95513cd17fd40d9d6cc0,23, #887E62
95513cd17fd40d9d6cc0,0, #FEFDED
95513cd17fd40d9d6cc0,0, #070604
95513cd17fd40d9d6cc0,12, #63573C
95513cd17fd40d9d6cc0,39,#3B3123
95513cd17fd40d9d6cc0,1, #F3E8AD
95513cd17fd40d9d6cc0,23, #BBA777
95665cfbab150a882a01,3, #514D47
95665cfbab150a882a01,3, #B3AEA1
95665cfbab150a882a01,7, #CBC6BC
95665cfbab150a882a01,80,#EDE7D7
95665cfbab150a882a01,2, #7A756D
95665cfbab150a882a01,1, #969186
9567fe62a1c20b0f0117,2, #7F7864
9567fe62a1c20b0f0117,46,#0C0B09
9567fe62a1c20b0f0117,0, #A8A594
9567fe62a1c20b0f0117,1, #713520
9567fe62a1c20b0f0117,37, #3A2B1F
9567fe62a1c20b0f0117,8, #6F563F
9567fe62a1c20b0f0117,2, #958F7D
956f66e84364622780a4,35, #E3DEC9
956f66e84364622780a4,5, #9F9177
956f66e84364622780a4,0, #372910
956f66e84364622780a4,0, #575045
956f66e84364622780a4,7,#817156
956f66e84364622780a4,51, #C6BEA4
957f8483c6f00cce422f,3, #C1B9A5
957f8483c6f00cce422f,8, #959386
957f8483c6f00cce422f,53,#211B14
957f8483c6f00cce422f,3, #967E57
957f8483c6f00cce422f,0, #E7E2D4
957f8483c6f00cce422f,6, #6A6D67
957f8483c6f00cce422f,24, #675031
95842932e29b2d4f5ba4,46,#D4D2BC
95842932e29b2d4f5ba4,6, #B8B69F
95842932e29b2d4f5ba4,12, #A4A088
95842932e29b2d4f5ba4,8, #675D45
95842932e29b2d4f5ba4,9, #363329
95842932e29b2d4f5ba4,15, #837D66
95842932e29b2d4f5ba4,1, #7B4A30
959a6be1348d2575ec51,1, #8C744C
959a6be1348d2575ec51,0, #B6A976
959a6be1348d2575ec51,50,#32271A
959a6be1348d2575ec51,43, #0D0D0B
959a6be1348d2575ec51,1, #5E482E
959a6be1348d2575ec51,1, #9F8A5F
959a6be1348d2575ec51,1, #766240
95a26cddabed9b44bbc0,6, #4E4940
95a26cddabed9b44bbc0,71,#EDE4D5
95a26cddabed9b44bbc0,1, #A59F95
95a26cddabed9b44bbc0,5, #8B857B
95a26cddabed9b44bbc0,8, #6D685E
95a26cddabed9b44bbc0,3, #BAB3A9
95a26cddabed9b44bbc0,3, #D2C9BB
95acf75f0d12645ef625,0, #E3DCB3
95acf75f0d12645ef625,14, #897648
95acf75f0d12645ef625,16, #1E1A12
95acf75f0d12645ef625,50, #50402E
95acf75f0d12645ef625,14, #A5935F
95acf75f0d12645ef625,2,#C6B784
95bb6028a7f1e0a19ef1,4, #A28F64
95bb6028a7f1e0a19ef1,1, #BCA577
95bb6028a7f1e0a19ef1,55,#5D2D16
95bb6028a7f1e0a19ef1,2, #E8DDB5
95bb6028a7f1e0a19ef1,10, #73623A
95bb6028a7f1e0a19ef1,23, #0E0A05
95bb6028a7f1e0a19ef1,2, #CBBC92
95c1318469caf267cab4,18, #D6D1BF
95c1318469caf267cab4,5, #ADA897
95c1318469caf267cab4,29, #666458
95c1318469caf267cab4,10, #3E3D35
95c1318469caf267cab4,26,#F8F7ED
95c1318469caf267cab4,8, #918D7F
95c4f1766a0d650dad1a,9, #474032
95c4f1766a0d650dad1a,37,#F6F4EE
95c4f1766a0d650dad1a,6, #271F15
95c4f1766a0d650dad1a,33, #C6BDAB
